dataid,prediction
356,3587.0
357,4506.0
358,3518.0
359,4772.0
360,4267.0
361,5094.0
362,4822.0
363,3324.0
364,5067.0
365,4131.0
366,5260.0
367,4371.0
368,5243.0
369,4891.0
370,4768.0
371,4790.0
372,4996.0
373,3919.0
374,4128.0
375,4495.0
376,4465.0
377,3937.0
378,4652.0
379,3294.0
380,4338.0
381,5245.0
382,3296.0
383,6196.0
384,4036.0
385,4460.0
386,4904.0
387,4970.0
388,5473.0
389,4116.0
390,4700.0
391,5547.0
392,5578.0
393,4362.0
394,4474.0
395,4202.0
396,3592.0
397,4658.0
398,4725.0
399,4789.0
400,5343.0
401,4074.0
402,3796.0
403,4716.0
404,4292.0
405,4477.0
406,3991.0
407,4517.0
408,5744.0
409,5064.0
410,4890.0
411,4682.0
412,4895.0
413,5249.0
414,5241.0
415,5803.0
416,4998.0
417,5982.0
418,6125.0
419,6113.0
420,6776.0
421,5296.0
422,5570.0
423,4874.0
424,4401.0
425,6197.0
426,6910.0
427,7823.0
428,4974.0
429,6356.0
430,8267.0
431,7491.0
432,4604.0
433,3296.0
434,5413.0
435,4431.0
436,4217.0
437,5357.0
438,5401.0
439,3787.0
440,3627.0
441,3980.0
442,4565.0
443,5596.0
444,3313.0
445,3398.0
446,5519.0
447,4033.0
448,3551.0
449,4009.0
450,6586.0
451,6362.0
452,5590.0
453,7417.0
454,7290.0
455,5311.0
456,4558.0
457,6376.0
458,3821.0
459,5982.0
460,6077.0
461,6616.0
462,8360.0
463,8272.0
464,5589.0
465,4305.0
466,8538.0
467,5444.0
468,4970.0
469,5133.0
470,4234.0
471,4378.0
472,3631.0
473,5406.0
474,3322.0
475,5633.0
476,3069.0
477,5011.0
478,6476.0
479,5291.0
480,3315.0
481,4131.0
482,5219.0
483,4702.0
484,4556.0
485,5899.0
486,3410.0
487,4608.0
488,3449.0
489,5013.0
490,3595.0
491,3540.0
492,5428.0
493,4093.0
494,4495.0
495,5996.0
496,5056.0
497,4108.0
498,6061.0
499,4122.0
500,6428.0
501,3997.0
502,3271.0
503,3284.0
504,5863.0
505,4032.0
506,4856.0
507,4831.0
508,4882.0
509,3622.0
510,5332.0
511,4862.0
512,4100.0
513,5838.0
514,4607.0
515,4298.0
516,4368.0
517,5462.0
518,4489.0
519,4064.0
520,5049.0
521,4625.0
522,4559.0
523,4794.0
524,4426.0
525,5795.0
526,4782.0
527,6686.0
528,8008.0
529,6497.0
530,5712.0
531,5376.0
532,5357.0
533,5124.0
534,6745.0
535,4463.0
536,5885.0
537,5970.0
538,4688.0
539,4183.0
540,3664.0
541,5350.0
542,4356.0
543,6896.0
544,3648.0
545,4396.0
546,3290.0
547,2389.0
548,3298.0
549,4355.0
550,4300.0
551,3519.0
552,5621.0
553,3797.0
554,3511.0
555,4445.0
556,4311.0
557,4165.0
558,3490.0
559,3899.0
560,4540.0
561,4099.0
562,4198.0
563,3684.0
564,4267.0
565,3464.0
566,6613.0
567,18515.0
568,7765.0
569,3501.0
570,17994.0
571,10685.0
572,11492.0
573,16488.0
574,12077.0
575,6812.0
576,17154.0
577,5260.0
578,3997.0
579,4742.0
580,5536.0
581,3721.0
582,4811.0
583,4720.0
584,8164.0
585,4308.0
586,5368.0
587,5492.0
588,5883.0
589,5108.0
590,5726.0
591,4822.0
592,5429.0
593,5576.0
594,7403.0
595,7268.0
596,8524.0
597,4486.0
598,5619.0
599,4165.0
600,4364.0
601,4932.0
602,6032.0
603,7251.0
604,5318.0
605,6018.0
606,6897.0
607,4603.0
608,4456.0
609,5529.0
610,4390.0
611,5823.0
612,3850.0
613,5697.0
614,4660.0
615,6448.0
616,4070.0
617,3749.0
618,5485.0
619,5725.0
620,3439.0
621,5220.0
622,4821.0
623,6132.0
624,5082.0
625,4468.0
626,4659.0
627,6292.0
628,4930.0
629,4261.0
630,6226.0
631,5529.0
632,4561.0
633,5161.0
634,3916.0
635,5899.0
636,5685.0
637,4060.0
638,5335.0
639,5591.0
640,4574.0
641,5190.0
642,5107.0
643,4211.0
644,4942.0
645,4725.0
646,4242.0
647,4419.0
648,4896.0
649,4449.0
650,4662.0
651,4193.0
652,4726.0
653,4034.0
654,4380.0
655,4375.0
656,5864.0
657,4605.0
658,4846.0
659,5025.0
660,4473.0
661,5065.0
662,4515.0
663,3943.0
664,4603.0
665,5279.0
666,3566.0
667,4536.0
668,6273.0
669,6487.0
670,6186.0
671,8139.0
672,4618.0
673,3279.0
674,3885.0
675,5584.0
676,6763.0
677,4359.0
678,4190.0
679,7425.0
680,4164.0
681,5458.0
682,7310.0
683,6742.0
684,6693.0
685,6705.0
686,6661.0
687,7510.0
688,5650.0
689,7513.0
690,10054.0
691,8680.0
692,5434.0
693,5289.0
694,6629.0
695,6881.0
696,4053.0
697,5371.0
698,6058.0
699,4513.0
700,5644.0
701,5926.0
702,4284.0
703,3656.0
704,6233.0
705,9960.0
706,6835.0
707,4469.0
708,6418.0
709,3847.0
710,5235.0
711,4832.0
712,11679.0
713,8691.0
714,5558.0
715,6929.0
716,4843.0
717,6470.0
718,5546.0
719,6574.0
720,7804.0
721,8994.0
722,6560.0
723,6830.0
724,8560.0
725,7588.0
726,6620.0
727,5908.0
728,8111.0
729,5140.0
730,4259.0
731,6822.0
732,6639.0
733,5228.0
734,7351.0
735,6108.0
736,7725.0
737,7362.0
738,5997.0
739,6450.0
740,5580.0
741,4736.0
742,7402.0
743,6892.0
744,8130.0
745,5703.0
746,6730.0
747,6410.0
748,9120.0
749,5636.0
750,6369.0
751,5316.0
752,6514.0
753,5725.0
754,5341.0
755,6014.0
756,5378.0
757,5312.0
758,4972.0
759,7003.0
760,5998.0
761,5828.0
762,7895.0
763,5448.0
764,5501.0
765,4918.0
766,4692.0
767,5395.0
768,5346.0
769,5353.0
770,5176.0
771,5634.0
772,4418.0
773,3867.0
774,5176.0
775,3769.0
776,6107.0
777,5705.0
778,4685.0
779,5392.0
780,6847.0
781,4776.0
782,6051.0
783,4023.0
784,5787.0
785,5248.0
786,7109.0
787,5273.0
788,5198.0
789,5588.0
790,6363.0
791,4148.0
792,4796.0
793,4564.0
794,7940.0
795,5809.0
796,5294.0
797,3882.0
798,4165.0
799,8164.0
800,5059.0
801,5194.0
802,5794.0
803,6873.0
804,4481.0
805,4191.0
806,9447.0
807,5660.0
808,5280.0
809,7139.0
810,6400.0
811,4567.0
812,5967.0
813,7121.0
814,6710.0
815,6681.0
816,5953.0
817,5186.0
818,4221.0
819,7944.0
820,6603.0
821,8014.0
822,11848.0
823,7760.0
824,9464.0
825,6831.0
826,5520.0
827,4606.0
828,4606.0
829,6611.0
830,4544.0
831,5304.0
832,5413.0
833,10147.0
834,4062.0
835,6200.0
836,6083.0
837,5280.0
838,5593.0
839,5727.0
840,6194.0
841,4251.0
842,6215.0
843,5031.0
844,10165.0
845,5822.0
846,4087.0
847,6147.0
848,5558.0
849,5324.0
850,10408.0
851,4184.0
852,6152.0
853,5339.0
854,4162.0
855,5671.0
856,5100.0
857,6729.0
858,4076.0
859,5754.0
860,4076.0
861,6782.0
862,4589.0
863,6156.0
864,4687.0
865,6067.0
866,6602.0
867,6729.0
868,6159.0
869,5958.0
870,6727.0
871,6017.0
872,6880.0
873,3960.0
874,6398.0
875,10171.0
876,4380.0
877,5901.0
878,7576.0
879,6679.0
880,5909.0
881,4855.0
882,6293.0
883,5452.0
884,4050.0
885,5379.0
886,6279.0
887,7168.0
888,4580.0
889,7048.0
890,6650.0
891,6139.0
892,7048.0
893,5692.0
894,4364.0
895,4310.0
896,4085.0
897,5374.0
898,4718.0
899,4073.0
900,4742.0
901,7095.0
902,4049.0
903,6010.0
904,4792.0
905,4213.0
906,5965.0
907,4877.0
908,6198.0
909,7033.0
910,4048.0
911,4090.0
912,6597.0
913,6711.0
914,7147.0
915,7115.0
916,5623.0
917,7146.0
918,5539.0
919,4311.0
920,4296.0
921,4349.0
922,5631.0
923,4859.0
924,6081.0
925,6173.0
926,4740.0
927,7359.0
928,6976.0
929,5802.0
930,6686.0
931,5408.0
932,6007.0
933,6329.0
934,5750.0
935,6450.0
936,7856.0
937,7590.0
938,4077.0
939,6673.0
940,3937.0
941,5841.0
942,4661.0
943,4245.0
944,3841.0
945,5336.0
946,4306.0
947,3580.0
948,5405.0
949,6302.0
950,4950.0
951,6379.0
952,4971.0
953,9861.0
954,6107.0
955,3869.0
956,3308.0
957,3905.0
958,3917.0
959,4002.0
960,8500.0
961,4385.0
962,4121.0
963,5491.0
964,3796.0
965,3781.0
966,3469.0
967,4467.0
968,4066.0
969,3875.0
970,5243.0
971,3260.0
972,3283.0
973,4434.0
974,5599.0
975,2825.0
976,2889.0
977,4693.0
978,2901.0
979,2887.0
980,2846.0
981,3086.0
982,3868.0
983,2873.0
984,3747.0
985,2719.0
986,2948.0
987,2447.0
988,3096.0
989,6573.0
990,2682.0
991,2821.0
992,3775.0
993,2763.0
994,5362.0
995,2703.0
996,3638.0
997,4400.0
998,2992.0
999,2725.0
1000,3016.0
1001,4016.0
1002,3192.0
1003,2922.0
1004,3047.0
1005,3054.0
1006,4491.0
1007,6825.0
1008,4238.0
1009,3107.0
1010,6070.0
1011,5996.0
1012,5384.0
1013,6163.0
1014,5052.0
1015,6019.0
1016,3685.0
1017,4944.0
1018,7489.0
1019,3466.0
1020,5832.0
1021,8685.0
1022,5236.0
1023,8748.0
1024,8744.0
1025,5726.0
1026,9937.0
1027,8958.0
1028,4912.0
1029,4104.0
1030,4567.0
1031,4102.0
1032,3953.0
1033,3856.0
1034,4277.0
1035,5927.0
1036,4400.0
1037,5010.0
1038,5221.0
1039,3989.0
1040,5343.0
1041,6661.0
1042,6211.0
1043,6458.0
1044,4482.0
1045,6595.0
1046,6830.0
1047,9616.0
1048,4165.0
1049,4029.0
1050,3591.0
1051,3753.0
1052,4343.0
1053,4905.0
1054,4070.0
1055,6765.0
1056,4066.0
1057,4354.0
1058,2869.0
1059,3368.0
1060,5025.0
1061,3198.0
1062,3877.0
1063,3472.0
1064,3443.0
1065,3243.0
1066,3202.0
1067,2973.0
1068,3414.0
1069,3724.0
1070,3462.0
1071,3607.0
1072,4475.0
1073,3979.0
1074,3924.0
1075,3093.0
1076,3395.0
1077,2904.0
1078,4682.0
1079,3521.0
1080,3700.0
1081,3451.0
1082,5053.0
1083,3885.0
1084,2838.0
1085,3672.0
1086,4491.0
1087,3254.0
1088,3119.0
1089,5103.0
1090,4645.0
1091,4120.0
1092,4178.0
1093,3676.0
1094,3155.0
1095,4907.0
1096,4026.0
1097,4095.0
1098,3333.0
1099,4178.0
1100,3931.0
1101,3211.0
1102,3630.0
1103,3068.0
1104,4796.0
1105,3877.0
1106,2541.0
1107,3052.0
1108,3734.0
1109,4103.0
1110,3453.0
1111,4281.0
1112,4541.0
1113,3887.0
1114,3777.0
1115,4828.0
1116,4587.0
1117,3792.0
1118,3331.0
1119,5085.0
1120,4942.0
1121,3621.0
1122,4281.0
1123,3733.0
1124,4012.0
1125,2779.0
1126,2945.0
1127,5283.0
1128,3824.0
1129,3589.0
1130,2779.0
1131,4802.0
1132,4046.0
1133,2929.0
1134,4180.0
1135,3062.0
1136,3058.0
1137,3851.0
1138,2825.0
1139,3932.0
1140,3744.0
1141,4288.0
1142,4365.0
1143,4410.0
1144,6266.0
1145,4354.0
1146,4474.0
1147,3228.0
1148,2800.0
1149,3574.0
1150,3459.0
1151,3372.0
1152,4125.0
1153,4234.0
1154,4474.0
1155,3250.0
1156,3213.0
1157,3528.0
1158,2992.0
1159,3407.0
1160,3568.0
1161,6012.0
1162,10711.0
1163,5328.0
1164,5603.0
1165,7321.0
1166,5016.0
1167,4536.0
1168,3692.0
1169,5126.0
1170,4293.0
1171,4311.0
1172,3732.0
1173,3918.0
1174,3927.0
1175,5303.0
1176,4871.0
1177,2822.0
1178,9244.0
1179,3796.0
1180,5825.0
1181,5878.0
1182,3186.0
1183,3856.0
1184,3404.0
1185,5814.0
1186,3493.0
1187,3690.0
1188,3492.0
1189,4340.0
1190,3858.0
1191,4272.0
1192,3382.0
1193,3803.0
1194,6445.0
1195,3817.0
1196,3462.0
1197,3506.0
1198,5458.0
1199,4318.0
1200,5288.0
1201,4799.0
1202,4150.0
1203,3915.0
1204,7823.0
1205,9016.0
1206,5725.0
1207,7776.0
1208,8698.0
1209,9476.0
1210,6436.0
1211,7401.0
1212,5921.0
1213,5339.0
1214,5451.0
1215,7040.0
1216,9374.0
1217,7306.0
1218,6978.0
1219,5938.0
1220,6999.0
1221,5459.0
1222,6933.0
1223,5951.0
1224,9516.0
1225,12397.0
1226,9212.0
1227,8771.0
1228,4401.0
1229,4781.0
1230,4927.0
1231,5213.0
1232,4367.0
1233,11383.0
1234,3966.0
1235,7306.0
1236,3958.0
1237,4341.0
1238,5266.0
1239,4485.0
1240,4520.0
1241,5524.0
1242,3963.0
1243,2978.0
1244,4046.0
1245,3878.0
1246,3990.0
1247,3518.0
1248,4368.0
1249,3300.0
1250,6304.0
1251,4082.0
1252,6146.0
1253,5240.0
1254,7080.0
1255,4622.0
1256,6091.0
1257,4664.0
1258,4350.0
1259,4738.0
1260,4834.0
1261,3798.0
1262,5262.0
1263,4341.0
1264,5082.0
1265,4922.0
1266,3359.0
1267,3472.0
1268,4271.0
1269,3483.0
1270,3242.0
1271,5672.0
1272,4992.0
1273,6450.0
1274,4178.0
1275,4696.0
1276,5484.0
1277,4194.0
1278,5115.0
1279,3732.0
1280,6001.0
1281,7120.0
1282,4176.0
1283,7298.0
1284,6494.0
1285,4177.0
1286,6470.0
1287,6876.0
1288,6142.0
1289,7090.0
1290,5483.0
1291,4802.0
1292,4933.0
1293,5666.0
1294,7565.0
1295,5282.0
1296,6590.0
1297,5221.0
1298,7581.0
1299,6923.0
1300,5146.0
1301,5165.0
1302,9018.0
1303,5595.0
1304,9905.0
1305,5021.0
1306,9198.0
1307,5826.0
1308,11787.0
1309,5194.0
1310,7708.0
1311,6559.0
1312,5298.0
1313,4534.0
1314,4977.0
1315,5207.0
1316,7043.0
1317,6922.0
1318,4518.0
1319,4710.0
1320,4506.0
1321,4573.0
1322,5562.0
1323,5752.0
1324,5202.0
1325,6261.0
1326,5122.0
1327,8166.0
1328,7555.0
1329,8224.0
1330,6754.0
1331,6528.0
1332,6639.0
1333,5160.0
1334,5624.0
1335,6589.0
1336,8407.0
1337,3255.0
1338,4758.0
1339,3925.0
1340,4116.0
1341,3686.0
1342,3612.0
1343,3412.0
1344,3891.0
1345,3186.0
1346,3415.0
1347,3452.0
1348,5021.0
1349,4019.0
1350,3437.0
1351,3982.0
1352,3243.0
1353,4536.0
1354,3894.0
1355,3575.0
1356,3614.0
1357,3472.0
1358,3700.0
1359,3957.0
1360,4578.0
1361,2991.0
1362,2949.0
1363,2872.0
1364,5037.0
1365,3897.0
1366,2868.0
1367,2684.0
1368,3760.0
1369,3413.0
1370,3069.0
1371,3616.0
1372,3544.0
1373,4041.0
1374,3513.0
1375,3241.0
1376,3633.0
1377,7439.0
1378,3999.0
1379,3841.0
1380,3598.0
1381,4087.0
1382,3764.0
1383,4456.0
1384,4416.0
1385,5725.0
1386,6488.0
1387,6019.0
1388,4452.0
1389,5018.0
1390,5353.0
1391,9952.0
1392,5838.0
1393,5431.0
1394,4439.0
1395,4104.0
1396,5513.0
1397,5173.0
1398,7516.0
1399,6208.0
1400,9669.0
1401,6337.0
1402,4524.0
1403,5994.0
1404,6671.0
1405,7839.0
1406,6404.0
1407,5279.0
1408,6201.0
1409,8137.0
1410,5533.0
1411,4704.0
1412,5790.0
1413,5352.0
1414,3672.0
1415,5819.0
1416,7668.0
1417,8534.0
1418,7027.0
1419,5504.0
1420,5082.0
1421,6495.0
1422,5885.0
1423,7341.0
1424,5365.0
1425,5892.0
1426,6831.0
1427,5100.0
1428,5605.0
1429,6225.0
1430,5892.0
1431,5374.0
1432,6893.0
1433,5578.0
1434,4270.0
1435,10969.0
1436,3324.0
1437,5461.0
1438,3897.0
1439,7250.0
1440,6845.0
1441,4637.0
1442,4052.0
1443,8366.0
1444,4893.0
1445,4001.0
1446,6886.0
1447,5223.0
1448,6314.0
1449,6775.0
1450,5248.0
1451,6218.0
1452,7336.0
1453,7836.0
1454,7321.0
1455,9564.0
1456,8522.0
1457,5106.0
1458,6302.0
1459,5451.0
1460,6321.0
1461,6632.0
1462,10830.0
1463,8791.0
1464,8211.0
1465,9077.0
1466,7471.0
1467,8461.0
1468,7255.0
1469,8349.0
1470,6130.0
1471,6877.0
1472,4148.0
1473,6060.0
1474,7134.0
1475,5863.0
1476,7847.0
1477,8946.0
1478,6882.0
1479,5974.0
1480,7228.0
1481,8660.0
1482,6127.0
1483,6528.0
1484,6930.0
1485,6657.0
1486,7077.0
1487,7853.0
1488,6892.0
1489,8243.0
1490,5485.0
1491,4521.0
1492,3534.0
1493,3907.0
1494,5086.0
1495,2965.0
1496,3816.0
1497,4876.0
1498,3284.0
1499,3397.0
1500,2985.0
1501,3982.0
1502,3143.0
1503,4163.0
1504,3735.0
1505,3376.0
1506,4770.0
1507,4031.0
1508,3631.0
1509,4649.0
1510,3055.0
1511,3541.0
1512,3501.0
1513,3387.0
1514,6845.0
1515,6052.0
1516,4219.0
1517,3727.0
1518,3553.0
1519,4321.0
1520,4225.0
1521,4084.0
1522,4335.0
1523,3727.0
1524,3418.0
1525,3576.0
1526,4326.0
1527,3937.0
1528,3372.0
1529,4258.0
1530,4091.0
1531,6448.0
1532,3814.0
1533,4102.0
1534,3730.0
1535,5948.0
1536,3382.0
1537,3264.0
1538,4478.0
1539,3087.0
1540,3022.0
1541,7309.0
1542,3497.0
1543,2961.0
1544,4365.0
1545,3851.0
1546,2439.0
1547,3072.0
1548,3260.0
1549,3066.0
1550,4604.0
1551,3288.0
1552,3006.0
1553,3973.0
1554,3979.0
1555,5049.0
1556,7313.0
1557,7255.0
1558,4984.0
1559,10823.0
1560,5676.0
1561,8618.0
1562,8213.0
1563,8201.0
1564,6144.0
1565,9424.0
1566,5617.0
1567,6731.0
1568,7960.0
1569,6155.0
1570,6713.0
1571,7116.0
1572,6378.0
1573,7237.0
1574,8299.0
1575,6179.0
1576,5517.0
1577,5447.0
1578,7593.0
1579,9917.0
1580,7285.0
1581,5857.0
1582,4019.0
1583,7810.0
1584,12622.0
1585,6972.0
1586,5719.0
1587,7792.0
1588,7596.0
1589,7789.0
1590,8623.0
1591,8723.0
1592,10560.0
1593,10757.0
1594,8612.0
1595,9722.0
1596,9347.0
1597,8495.0
1598,8491.0
1599,14431.0
1600,7608.0
1601,7347.0
1602,12084.0
1603,6254.0
1604,9471.0
1605,11690.0
1606,9377.0
1607,8950.0
1608,6235.0
1609,10538.0
1610,5972.0
1611,4411.0
1612,5072.0
1613,6781.0
1614,5727.0
1615,4387.0
1616,4362.0
1617,5981.0
1618,4514.0
1619,5503.0
1620,5726.0
1621,5490.0
1622,7169.0
1623,4662.0
1624,6963.0
1625,5122.0
1626,6772.0
1627,4174.0
1628,5002.0
1629,4927.0
1630,4691.0
1631,5484.0
1632,5012.0
1633,3758.0
1634,7403.0
1635,10977.0
1636,6638.0
1637,9859.0
1638,4820.0
1639,4487.0
1640,4833.0
1641,5857.0
1642,8267.0
1643,6259.0
1644,5570.0
1645,4320.0
1646,4411.0
1647,4391.0
1648,5671.0
1649,5982.0
1650,6574.0
1651,4226.0
1652,4806.0
1653,5643.0
1654,6251.0
1655,9217.0
1656,6402.0
1657,6355.0
1658,5376.0
1659,5609.0
1660,6418.0
1661,6475.0
1662,5694.0
1663,6288.0
1664,7509.0
1665,6713.0
1666,6755.0
1667,5603.0
1668,7337.0
1669,6830.0
1670,5345.0
1671,8107.0
1672,7841.0
1673,8807.0
1674,5617.0
1675,6423.0
1676,6515.0
1677,6327.0
1678,6406.0
1679,7679.0
1680,5440.0
1681,8968.0
1682,9143.0
1683,8356.0
1684,6870.0
1685,4520.0
1686,5450.0
1687,7003.0
1688,4694.0
1689,7284.0
1690,6762.0
1691,6175.0
1692,6144.0
1693,6807.0
1694,5083.0
1695,7321.0
1696,6608.0
1697,5178.0
1698,5681.0
1699,6621.0
1700,6554.0
1701,5103.0
1702,5899.0
1703,5498.0
1704,5510.0
1705,6283.0
1706,6051.0
1707,8170.0
1708,5885.0
1709,6715.0
1710,6142.0
1711,7046.0
1712,5798.0
1713,5571.0
1714,6113.0
1715,6314.0
1716,6050.0
1717,6600.0
1718,6932.0
1719,6290.0
1720,6616.0
1721,7198.0
1722,5942.0
1723,4415.0
1724,4992.0
1725,5764.0
1726,4137.0
1727,9625.0
1728,5102.0
1729,6126.0
1730,3324.0
1731,4159.0
1732,5670.0
1733,4122.0
1734,7815.0
1735,7305.0
1736,5569.0
1737,4727.0
1738,6797.0
1739,6132.0
1740,5109.0
1741,7221.0
1742,4890.0
1743,5753.0
1744,7580.0
1745,7524.0
1746,5543.0
1747,9036.0
1748,5467.0
1749,5905.0
1750,11132.0
1751,5473.0
1752,7119.0
1753,7101.0
1754,22518.0
1755,6256.0
1756,8810.0
1757,5348.0
1758,5715.0
1759,5451.0
1760,4751.0
1761,6140.0
1762,4819.0
1763,6394.0
1764,3633.0
1765,5016.0
1766,5479.0
1767,3859.0
1768,4745.0
1769,3259.0
1770,3677.0
1771,4003.0
1772,4035.0
1773,3805.0
1774,3905.0
1775,3971.0
1776,4076.0
1777,3513.0
1778,7556.0
1779,5698.0
1780,6346.0
1781,6477.0
1782,4649.0
1783,4177.0
1784,4090.0
1785,4448.0
1786,5552.0
1787,3890.0
1788,3861.0
1789,4807.0
1790,6545.0
1791,5143.0
1792,5052.0
1793,3728.0
1794,3806.0
1795,3963.0
1796,4121.0
1797,5178.0
1798,3437.0
1799,3689.0
1800,3690.0
1801,5260.0
1802,4547.0
1803,4393.0
1804,4375.0
1805,3655.0
1806,3528.0
1807,3018.0
1808,4316.0
1809,4403.0
1810,4829.0
1811,4309.0
1812,4204.0
1813,3904.0
1814,3692.0
1815,3649.0
1816,3932.0
1817,3881.0
1818,3342.0
1819,4001.0
1820,4241.0
1821,4165.0
1822,3980.0
1823,5276.0
1824,6878.0
1825,6728.0
1826,10390.0
1827,9153.0
1828,7687.0
1829,6152.0
1830,9133.0
1831,7562.0
1832,5956.0
1833,7757.0
1834,6212.0
1835,9742.0
1836,6380.0
1837,4043.0
1838,6297.0
1839,4796.0
1840,6529.0
1841,5592.0
1842,3255.0
1843,5255.0
1844,4485.0
1845,5118.0
1846,7710.0
1847,6392.0
1848,3946.0
1849,2800.0
1850,3423.0
1851,2591.0
1852,6726.0
1853,7453.0
1854,5237.0
1855,7192.0
1856,5171.0
1857,4598.0
1858,9611.0
1859,7279.0
1860,4758.0
1861,4712.0
1862,4951.0
1863,6013.0
1864,6428.0
1865,5296.0
1866,4939.0
1867,5920.0
1868,5008.0
1869,5317.0
1870,6214.0
1871,6049.0
1872,5495.0
