dataid,prediction
696,4052.8323160095656
697,5371.496827496194
698,6058.164900111877
699,4513.111498861385
700,5643.770634331414
701,5926.451515906549
702,4283.8242483937975
703,3655.871730231303
704,6233.2133334654945
705,9960.479732236538
706,6835.133674743101
707,4468.660729911111
708,6417.972564626764
709,3846.899666139706
710,5234.526790280218
711,4831.939758381014
712,11678.736307899919
713,8691.01165551311
714,5557.71427498915
715,6928.760909939231
716,4842.7907463411175
717,6469.87232903087
718,5546.1155429929295
719,6574.141331587194
720,7804.2048523846925
721,8993.599338533473
722,6559.6299764217965
723,6830.112066830615
724,8559.83193666732
725,7588.111500797501
726,6619.722320741534
727,5907.592464646866
728,8110.872834645742
729,5139.5844940093975
730,4259.3713783067615
731,6821.55302160556
732,6639.069299683705
733,5227.7936489360545
734,7350.933775815898
735,6108.18865387145
736,7725.186557916543
737,7361.867279972281
738,5996.5421923206995
739,6449.766172954093
740,5579.671901717569
741,4735.504116091441
742,7402.381456792662
743,6891.702083987623
744,8129.500777559598
745,5702.777586872236
746,6730.064457984222
747,6410.083199295608
748,9119.620388592008
749,5636.011479337421
750,6368.794508573475
751,5315.936501843887
752,6514.314331023661
753,5725.26502658923
754,5341.0557989707395
755,6014.251260488177
756,5378.259967620975
757,5311.58498691959
758,4971.885759526367
759,7003.393741284812
760,5998.051152786917
761,5828.305447901326
762,7894.918788326756
763,5448.017029693761
764,5501.008658765565
765,4918.247563363042
766,4691.8816858352675
767,5395.112822667013
768,5346.059982516565
769,5352.629102921923
770,5176.444321010122
771,5634.001894408979
772,4418.150689898048
773,3866.809379212806
774,5175.738501141349
775,3768.754546111517
776,6106.942855217333
777,5705.367607266292
778,4684.9858333243
779,5391.540687225627
780,6846.839006177057
781,4775.832050317636
782,6050.599637293326
783,4022.58846904409
784,5787.091659051662
785,5248.256442691423
786,7108.64776594224
787,5272.768718421858
788,5197.628715783489
789,5587.68059333037
790,6362.779902503094
791,4147.972201342997
792,4795.811530007394
793,4564.464842410809
794,7939.707415025926
795,5809.499977043772
796,5293.517541571791
797,3881.8554300032147
798,4165.175333316745
799,8163.917034247633
800,5059.140824855402
801,5194.196475152039
802,5793.836703425448
803,6873.180089741382
804,4481.278525196029
805,4190.513934669354
806,9447.208627145705
807,5659.5310475433635
808,5280.43625902802
809,7138.558209719503
810,6400.139193115347
811,4567.111809906872
812,5967.342516012822
813,7121.294164496271
814,6709.995868491551
815,6680.834933136055
816,5952.839482077963
817,5185.960990163476
818,4220.923251637078
819,7944.2442570943
820,6602.9425813642865
821,8013.580897228946
822,11847.751145933777
823,7759.946789631284
824,9464.393756132384
825,6830.703261624761
826,5519.960381935816
827,4606.378207187199
828,4606.378207187199
829,6610.971120615918
830,4544.070601818195
831,5303.889749073473
832,5413.269464812627
833,10146.69970753435
834,4061.6605672621777
835,6200.252578152116
836,6083.338533772745
837,5279.661556082676
838,5592.841312652727
839,5727.270126459775
840,6193.7389702812125
841,4251.465200061764
842,6215.280466943841
843,5031.16234570734
844,10164.577806851043
845,5821.926551981282
846,4086.695916212079
847,6146.954542907658
848,5557.554036025185
849,5324.161290257718
850,10407.600369324962
851,4184.087261011434
852,6151.943244569691
853,5338.630803560334
854,4162.201970396201
855,5670.898808881674
856,5099.59587207555
857,6729.374081517112
858,4076.349526487262
859,5754.222531941297
860,4076.349526487262
861,6781.8273821612365
862,4588.597938573475
863,6156.210173426902
864,4687.271110517116
865,6066.990303521419
866,6601.977808381838
867,6729.374081517112
868,6159.454471361482
869,5957.737872949309
870,6726.976078323732
871,6016.567275160582
872,6880.2679741358825
873,3960.338257510506
874,6397.705149035254
875,10170.547218904769
876,4379.7890015376115
877,5901.445463749439
878,7576.259916129347
879,6678.5161145606035
880,5909.383433587513
881,4855.47870351478
882,6292.746602804393
883,5451.99992773187
884,4050.183989040275
885,5379.083544403037
886,6278.750928273485
887,7168.1319213674215
888,4580.08385375532
889,7048.431273282165
890,6649.923950719648
891,6139.126314280027
892,7048.431273282165
893,5692.337482671482
894,4364.47563652014
895,4310.259351256831
896,4085.430164843673
897,5374.088415274152
898,4717.981810320913
899,4073.059727807212
900,4741.56928982197
901,7095.26131128614
902,4049.345738757378
903,6009.531993200339
904,4792.405855061215
905,4212.958442848269
906,5964.5742736676875
907,4877.000753535714
908,6198.1044753536
909,7032.974134990518
910,4048.092230125372
911,4089.5952452381634
912,6597.240142745597
913,6710.670043302837
914,7146.523087471506
915,7115.109873431487
916,5623.407929390927
917,7145.593342588637
918,5538.742461480912
919,4311.042831540615
920,4296.384349024271
921,4348.695116937145
922,5630.854780864436
923,4859.356776584891
924,6080.612334445161
925,6173.038055566194
926,4740.0461693774705
927,7358.636923282498
928,6975.700830825126
929,5802.114406121079
930,6686.274229598456
931,5408.369644370816
932,6006.9449306118395
933,6328.546939811275
934,5749.564162049326
935,6449.931841444904
936,7856.0283590536565
937,7589.677210914866
938,4077.334531911846
939,6673.148813784642
940,3936.9477737591646
941,5841.316238113766
942,4661.205805546713
943,4244.723910801884
944,3841.442230092519
945,5335.985868354492
946,4306.344851620446
947,3579.664630536716
948,5404.842032890647
949,6301.880860396595
950,4949.889344576437
951,6379.307382306971
952,4970.811538255128
953,9861.354527784217
954,6107.444978820796
955,3868.9870754114418
956,3307.5230652184136
957,3904.502051829926
958,3917.1058413778246
959,4002.0349303013027
960,8499.811172527374
961,4384.727089504429
962,4120.690121940979
963,5490.744171390976
964,3796.1674284308683
965,3781.492510739216
966,3469.477768242439
967,4467.446894383005
968,4066.316793861517
969,3874.608190620662
970,5243.082846938038
971,3259.5782861483067
972,3282.879618733741
973,4434.171230007236
974,5598.88691800056
975,2825.0441048705607
976,2889.228506879944
977,4692.839316237387
978,2901.0058586392274
979,2887.2631150702596
980,2845.600044453377
981,3086.1903818184555
982,3867.578089094467
983,2872.574656301689
984,3747.3888313871207
985,2719.1200413690876
986,2947.6903970444255
987,2447.344645570117
988,3095.9765798994927
989,6573.153710541581
990,2681.576634560808
991,2820.6692528698154
992,3775.1849280351353
993,2762.655064897766
994,5362.1716518315625
995,2703.144326181155
996,3637.777780471227
997,4399.502795015147
998,2992.0226187228336
999,2725.406022046616
1000,3015.5538364984955
1001,4015.6139218350377
1002,3192.3269795872375
1003,2921.586688932056
1004,3047.434248944875
1005,3054.3278202151537
1006,4490.785698926933
1007,6824.771907156686
1008,4238.36468796217
1009,3107.351108708136
1010,6070.461670024122
1011,5995.787137815956
1012,5384.400688848272
1013,6162.528350615674
1014,5051.648461127228
1015,6018.931156079611
1016,3685.4409814305836
1017,4943.972185391761
1018,7488.589556607793
1019,3465.7420301552447
1020,5831.997459921749
1021,8685.36808013132
1022,5236.184810877323
1023,8747.685203061814
1024,8744.413854553008
1025,5725.977871587485
1026,9936.603352382326
1027,8958.425375971106
1028,4912.436159098886
1029,4104.35604754954
1030,4567.020141545382
1031,4102.446960570853
1032,3953.488127386359
1033,3856.2129863142654
1034,4277.081281508554
1035,5927.046096825701
1036,4399.593380460532
1037,5009.787928443218
1038,5220.590770827752
1039,3989.118475921414
1040,5343.236936119769
1041,6660.576061206226
1042,6210.503919021886
1043,6457.679274432298
1044,4482.103956678713
1045,6595.220356823306
1046,6829.823685116597
1047,9616.40261644934
1048,4165.203630478339
1049,4029.0526620332384
1050,3591.4870772290406
1051,3752.9043049931543
1052,4343.197784468093
1053,4905.0227383331985
1054,4069.7538265030807
1055,6765.125891660038
1056,4066.3207841797025
1057,4353.579824879122
1058,2869.227362860404
1059,3367.7400757657247
1060,5025.031468318684
1061,3198.4953974539876
1062,3877.0172201035275
1063,3471.741268971142
1064,3442.8100399876653
1065,3243.397598919417
1066,3201.8830524084833
1067,2972.603178232533
1068,3413.9620655405674
1069,3724.3348178303168
1070,3462.2378022263865
1071,3606.550369490855
1072,4474.990619599048
1073,3979.136308235342
1074,3923.5969552462398
1075,3092.608232036717
1076,3395.02767316905
1077,2903.9246457264
1078,4682.099428314657
1079,3520.6415764812946
1080,3700.0713372100167
1081,3451.239614001299
1082,5052.65508967268
1083,3884.695546723394
1084,2837.5638481024944
1085,3672.2846456361176
1086,4490.83153840267
1087,3253.51770838062
1088,3118.962477945259
1089,5102.577622815382
1090,4645.1947129243235
1091,4119.701574481423
1092,4177.950031568448
1093,3676.075714679163
1094,3155.3398530405602
1095,4906.762975936374
1096,4026.2405039172527
1097,4095.0813954004443
1098,3333.023768531304
1099,4178.385755637368
1100,3931.479491563488
1101,3211.224088916555
1102,3630.2621264440013
1103,3068.164226513255
1104,4796.214770272856
1105,3877.429555440406
1106,2541.4558817347347
1107,3052.48035457652
1108,3734.0418211222614
1109,4102.703819177636
1110,3453.2421767589535
1111,4280.862496522175
1112,4541.194791049826
1113,3887.113230890529
1114,3776.9013837509747
1115,4827.536457238175
1116,4587.423889994613
1117,3792.212205122492
1118,3331.4083622147746
1119,5084.975900907477
1120,4941.554211661725
1121,3620.842515351331
1122,4281.3159536591975
1123,3732.7911647963
1124,4012.105044613562
1125,2779.0555142062835
1126,2945.04497252711
1127,5283.077057156559
1128,3823.7159188813393
1129,3588.780383472495
1130,2779.0555142062835
1131,4801.838803722136
1132,4045.968297229804
1133,2929.3248766573515
1134,4180.443640610745
1135,3061.51880719786
1136,3058.161488897228
1137,3850.6120702797343
1138,2825.3352906869195
1139,3931.6854280912685
1140,3743.576070007212
1141,4288.1284631952585
1142,4365.369490886139
1143,4410.345106669373
1144,6265.530404510909
1145,4353.947636933035
1146,4473.828530163354
1147,3227.7096726725604
1148,2800.2066574966234
1149,3574.292379766286
1150,3458.9492650420184
1151,3371.8621024945446
1152,4124.706923258498
1153,4233.701700600701
1154,4474.086984668421
1155,3249.7383093060416
1156,3213.470797810201
1157,3527.9508904907684
1158,2991.853112251233
1159,3407.0379093073343
1160,3568.4418805288433
1161,6012.310663709097
1162,10710.577809990242
1163,5327.649191342587
1164,5603.175320833035
1165,7320.992681122731
1166,5015.708371396353
1167,4535.593942331385
1168,3692.0161480005186
1169,5125.67777597403
1170,4292.674976763199
1171,4311.446675104698
1172,3732.471987721964
1173,3917.7868692380534
1174,3926.912996292752
1175,5302.722588483177
1176,4870.621362803498
1177,2821.6294126290895
1178,9244.061485105765
1179,3795.9662192433175
1180,5825.338842712841
1181,5877.749620178429
1182,3185.8728241167246
1183,3855.724405970975
1184,3404.355106337451
1185,5813.643811767203
1186,3493.134999548999
1187,3689.7115775938337
1188,3492.49181816248
1189,4340.178800648674
1190,3857.899335595036
1191,4271.610131739693
1192,3381.5354376333426
1193,3803.449800499571
1194,6444.8658932475955
1195,3816.9069424894024
1196,3462.171675566491
1197,3505.517154335548
1198,5457.589160370894
1199,4317.589884081663
1200,5287.725822477672
1201,4799.121028512077
1202,4150.212509513917
1203,3914.9534464597696
1204,7823.4094746498895
1205,9015.850653210933
1206,5724.744134120211
1207,7776.025042759623
1208,8697.828591637763
1209,9475.717918765396
1210,6435.61706038991
1211,7400.744318326039
1212,5921.150485505089
1213,5339.464069854113
1214,5451.459725707035
1215,7039.899757502507
1216,9374.182988956974
1217,7306.000453619448
1218,6978.024784864776
1219,5938.045681798027
1220,6999.123797500644
1221,5459.435751561654
1222,6933.13316411318
1223,5951.372804767852
1224,9516.48380923257
1225,12397.187626126452
1226,9212.189232041095
1227,8770.630946776693
1228,4400.830399682645
1229,4781.035459184126
1230,4926.60604280271
1231,5212.6670224723475
1232,4367.254778286729
1233,11382.834959302058
1234,3966.3234345311093
1235,7306.188387769714
1236,3958.4625093112954
1237,4341.182614425882
1238,5266.288157712331
1239,4485.190738651478
1240,4520.273498235207
1241,5524.123151697714
1242,3963.333478136885
1243,2977.9562919446535
1244,4045.5439850932407
1245,3877.6798008754495
1246,3990.1950392444414
1247,3517.8604126022888
1248,4368.314976983282
1249,3300.1825295665585
1250,6303.610119992748
1251,4082.3486720545507
1252,6145.684013916745
1253,5239.642761995232
1254,7080.097712748335
1255,4621.665378540824
1256,6090.933599521734
1257,4664.240249989778
1258,4350.1193970162185
1259,4738.384853560779
1260,4834.03218928296
1261,3797.74590841443
1262,5261.508393325447
1263,4341.113630201347
1264,5082.159749959365
1265,4921.684249626243
1266,3358.9637432583
1267,3471.852226809423
1268,4270.863319112771
1269,3483.1086368709834
1270,3241.65651565217
1271,5672.1044968480255
1272,4992.19232266709
1273,6450.128232514451
1274,4178.172859423283
1275,4696.475244832826
1276,5484.308588268288
1277,4194.108508563553
1278,5115.306998625563
1279,3732.2727268532426
1280,6000.824400284798
1281,7119.95405967234
1282,4176.185990169278
1283,7297.866185884502
1284,6494.203934282271
1285,4176.764231152103
1286,6470.0006328962645
1287,6876.336056681768
1288,6141.97488064216
1289,7090.20269697956
1290,5483.476618546205
1291,4802.25554126323
1292,4932.844935972748
1293,5665.971275722777
1294,7565.108444396213
1295,5281.607576244057
1296,6590.130117242214
1297,5220.713619832542
1298,7580.784290496595
1299,6922.679265652556
1300,5146.2282163804475
1301,5164.582071049055
1302,9018.49684875656
1303,5595.142200551027
1304,9905.017229700716
1305,5021.222374174343
1306,9198.468473496694
1307,5826.040554854351
1308,11787.41520444916
1309,5194.0969006732485
1310,7708.4412486865185
1311,6558.661620161287
1312,5297.522551873351
1313,4534.372724518609
1314,4976.821350468217
1315,5207.037167838576
1316,7043.384153711038
1317,6922.295390626367
1318,4517.5502109508525
1319,4710.422274003762
1320,4506.425943319195
1321,4573.007013636521
1322,5562.4076826050805
1323,5752.182616003746
1324,5202.295256949845
1325,6261.139518447049
1326,5121.931922846074
1327,8166.320744028673
1328,7554.952980624223
1329,8224.236589423504
1330,6754.143938976788
1331,6528.214380866655
1332,6639.3405274657125
1333,5159.776590359628
1334,5623.578674303912
1335,6589.143993018771
1336,8406.981739046374
1337,3255.432665176017
